posted_by,under_construction,rera_approved,no_of_rooms,property_type,area_sqft,ready_to_move,resale,lon,lat,city,price_lacs
Dealer,0,0,3,BHK,1088.8380140000002,1,1,25.442075,78.528384,Lalitpur,390.0
Dealer,1,1,2,BHK,823.0452675,0,1,19.256471,72.868815,Lalitpur,110.0
Owner,0,1,2,BHK,1216.117216,1,1,12.9958935,77.761394,Bangalore,83.0
Dealer,0,0,2,BHK,1044.069802,1,1,18.5956,73.7981,Pune,70.6
Owner,0,0,2,BHK,1300.079597,1,1,22.3,73.2,Vadodara,49.0
Owner,0,0,3,BHK,849.9271491000001,1,1,23.21118,77.43290999999999,Bhopal,35.0
Owner,0,0,3,BHK,1133.040936,1,1,13.0205,80.1653,Chennai,62.0
Dealer,0,0,5,BHK,4258.517034,1,1,21.151992,72.81002,Surat,170.0
Owner,0,0,2,BHK,880.0234673,1,1,13.09,80.27,Chennai,30.0
Owner,0,0,3,BHK,1560.062402,1,1,30.719387,76.801688,Chandigarh,140.0
Dealer,0,0,3,BHK,2000.0,1,1,26.930121000000003,75.790763,Jaipur,88.5
Owner,0,0,3,BHK,1025.280899,1,1,21.080409,79.098334,Nagpur,36.5
Owner,1,0,2,BHK,1270.00254,0,1,12.97073,77.772013,Bangalore,50.0
Owner,0,0,2,BHK,1250.0,1,1,26.44589,80.28938199999999,Kanpur,32.0
Builder,1,1,3,BHK,1137.440758,0,0,21.313782,81.652242,Raipur,26.4
Owner,0,0,1,BHK,449.973531,1,1,12.973237,77.64685899999999,Neemrana,8.5
Dealer,1,1,1,BHK,583.0223881000001,0,1,19.1759,72.9522,Maharashtra,75.0
Dealer,1,1,1,RK,268.0143962,0,0,28.409274,77.322293,Lalitpur,35.0
Dealer,1,0,2,BHK,1105.527638,0,0,28.403138,77.070052,Gurgaon,110.0
Dealer,0,1,4,BHK,3466.666667,1,1,28.488415000000003,77.285903,Faridabad,260.0
Owner,0,0,3,BHK,1028.221396,1,1,12.91716,80.19287,Chennai,47.0
Dealer,0,0,1,BHK,438.9362251,1,0,19.2167,73.0833,Maharashtra,34.0
Owner,1,1,2,BHK,1269.983565,0,1,28.48497,77.50008199999999,Ghaziabad,85.0
Owner,0,0,2,BHK,780.0312012,1,1,24.090195,87.990011,Chennai,30.0
Dealer,0,0,2,BHK,1097.213079,1,1,18.475864,73.89000899999999,Pune,50.0
Dealer,0,0,2,BHK,780.1161103,1,1,12.9623,80.1986,Chennai,43.0
Owner,0,0,1,BHK,490.1960784,1,1,23.507414,87.395907,Durgapur,9.5
Dealer,0,0,3,BHK,1500.0,1,1,12.96991,77.59796,Bangalore,84.0
Dealer,0,1,2,BHK,1115.688294,1,1,19.239813,72.962722,Maharashtra,130.0
Owner,0,0,2,BHK,1040.312094,1,1,13.09,80.27,Chennai,32.0
Owner,0,0,1,BHK,400.0,1,1,12.923545,77.711773,Bangalore,18.0
Dealer,0,0,2,BHK,1164.940828,1,1,28.162032,76.811066,Bhiwadi,31.5
Builder,1,1,2,BHK,554.9343025000001,0,0,20.098413,79.10786,Bangalore,39.7
Dealer,0,0,3,BHK,1600.0,1,1,12.96991,77.59796,Bangalore,92.0
Dealer,0,0,1,BHK,574.0528128999999,1,1,10.009277,76.361736,Kochi,30.0
Dealer,1,1,4,BHK,2251.829612,0,1,12.928575,77.58572099999999,Bangalore,240.0
Owner,0,0,2,BHK,1404.030393,1,1,22.719941,88.376202,Kolkata,85.0
Dealer,0,1,3,BHK,1831.874618,1,1,18.5442,73.7948,Pune,180.0
Dealer,0,0,2,BHK,1050.06364,1,1,18.973908,73.02510600000001,Mumbai,99.0
Dealer,0,1,2,BHK,1417.721519,1,1,28.506454,77.40956800000001,Noida,56.0
Dealer,0,0,2,BHK,627.6056842999999,1,1,19.068492000000003,72.898896,Mumbai,140.0
Owner,0,0,2,BHK,950.0777336,1,1,12.957468,77.516563,Bangalore,55.0
Owner,0,0,2,BHK,950.0113097,1,1,12.9155,77.5584,Bangalore,42.0
Owner,0,0,3,BHK,1035.196687,1,1,23.229813,77.495101,Bhopal,30.0
Dealer,0,0,3,BHK,1775.286148,1,1,24.395822,78.989627,Surat,76.0
Dealer,0,0,2,BHK,1149.831948,1,1,22.54111,88.33778000000001,Kolkata,65.0
Dealer,0,0,2,BHK,1060.015588,1,1,19.024,73.10300000000001,Maharashtra,68.0
Dealer,0,0,3,BHK,1661.294322,1,1,28.431862,77.351104,Faridabad,67.0
Dealer,1,1,3,BHK,2473.363775,0,1,30.654128000000004,76.732427,Mohali,130.0
Dealer,1,1,2,BHK,59750.963,0,0,18.205923,72.99918199999999,Mumbai,6670.0
Owner,0,0,2,BHK,975.088968,1,1,21.265988,72.858776, Amroli,27.4
Owner,0,0,3,BHK,1399.776036,1,1,27.18,78.02,Agra,50.0
Dealer,0,1,2,BHK,1204.477612,1,1,26.91667,75.86667,Jaipur,80.7
Dealer,0,0,3,BHK,1756.183228,1,1,28.397468,76.945489,Gurgaon,120.0
Owner,0,0,1,BHK,495.049505,1,1,17.28,74.2,Karad,15.0
Dealer,0,0,3,BHK,1733.501737,1,1,30.662283,76.822397,Chandigarh,54.9
Dealer,0,0,2,BHK,1341.021859,1,1,24.69028,78.41889,Lalitpur,200.0
Dealer,1,0,3,BHK,1670.175439,0,1,26.900926,75.775927,Ghaziabad,47.6
Dealer,0,0,2,BHK,909.0909091,1,1,19.162426,73.07899300000001,Mumbai,54.0
Dealer,1,1,3,BHK,1359.969987,0,1,24.69028,78.41889,Lalitpur,290.0
Dealer,0,0,3,BHK,2526.122402,1,1,13.04034,77.591347,Bangalore,220.0
Owner,0,0,3,BHK,1560.062402,1,1,28.585757,77.396668,Noida,80.0
Owner,0,0,2,BHK,1150.278293,1,1,26.900926,75.775927,Ghaziabad,31.0
Owner,0,0,1,BHK,552.0794994,1,1,17.524875,73.520142,Ratnagiri,15.0
Dealer,0,0,2,BHK,1305.057096,1,1,30.723966,76.766104,Lalitpur,160.0
Dealer,0,1,2,BHK,935.0561034,1,1,12.990758,77.656104,Bangalore,55.0
Dealer,1,0,2,BHK,911.4139693,0,1,22.101107,88.374433,Kolkata,32.1
Dealer,0,1,3,BHK,1697.792869,1,1,19.1759,72.9522,Lalitpur,260.0
Dealer,1,1,3,BHK,1082.446329,0,1,19.18,72.96333,Maharashtra,180.0
Dealer,0,0,3,BHK,1449.551783,1,1,30.68582,76.724733,Mohali,76.0
Owner,0,0,1,BHK,417.0837504,1,1,27.98889,76.38833000000001,Neemrana,12.5
Dealer,0,0,5,BHK,12067.57844,1,1,12.929162,77.629041,Bangalore,750.0
Owner,0,0,2,BHK,1000.0,1,1,28.536585,77.383669,Noida,36.5
Dealer,1,1,3,BHK,1206.030151,0,0,21.372741,80.905985,Raipur,36.0
Owner,0,0,3,BHK,1820.250284,1,1,13.141581,77.749756,Bangalore,96.0
Owner,0,0,3,BHK,1600.0,1,1,12.9077,77.6755,Bangalore,90.0
Dealer,0,1,3,BHK,1630.837658,1,1,18.475864,73.89000899999999,Pune,110.0
Owner,0,0,2,BHK,1172.48567,1,1,21.12904,72.858164,Surat,22.5
Owner,0,0,3,BHK,1347.150259,1,1,12.96991,77.59796,Bangalore,52.0
Owner,0,0,2,BHK,1149.954002,1,1,26.886881,80.99441999999999,lekhraj metro station,50.0
Dealer,0,0,2,BHK,1191.106406,1,1,23.234655,72.651815,Lalitpur,90.0
Dealer,0,0,2,BHK,1117.775354,1,1,12.925027,80.235348,Chennai,61.5
Owner,0,0,2,BHK,680.1068739,1,1,21.15389,79.08306,Nagpur,28.0
Dealer,0,1,2,BHK,968.6168152,1,1,18.064854,73.32821,Maharashtra,100.0
Owner,0,0,1,BHK,450.0097828,1,1,23.210275,77.454002,Bhopal,23.0
Owner,0,0,2,BHK,1100.0,1,1,17.7,83.25,Visakhapatnam,60.5
Dealer,1,1,3,BHK,894.8545861,0,0,19.249861,72.96386600000001,Maharashtra,160.0
Owner,1,0,2,BHK,1186.131387,0,1,21.142359,72.862596,Surat,26.0
Owner,0,0,2,BHK,903.9548023,1,1,12.7281,80.2014,Chennai,32.0
Owner,0,0,2,BHK,850.0991782,1,1,28.689982,77.339807,Ghaziabad,30.0
Owner,0,0,2,BHK,1250.0,1,1,27.98889,76.38833000000001,Neemrana,32.9
Dealer,0,1,1,BHK,458.9495156,1,1,23.182972,72.611485,Gandhinagar,18.0
Dealer,0,0,4,BHK,2056.132415,1,0,22.5922,88.484911,Kolkata,200.0
Dealer,0,1,3,BHK,2400.0,1,1,30.696627000000003,76.693764,Mohali,120.0
Dealer,0,1,3,BHK,971.0982659,1,1,28.40473,77.367514,Faridabad,42.0
Dealer,1,0,3,BHK,1365.853659,0,1,20.26444,85.82806,Bhubaneswar,56.0
Dealer,1,0,2,BHK,1019.444444,0,0,22.54111,88.33778000000001,Kolkata,36.7
Dealer,0,0,3,BHK,1668.663358,1,1,19.1615,72.8731,Mumbai,390.0
Owner,0,0,3,BHK,1237.964237,1,1,23.256574,87.839474,Bardhaman,45.0
Owner,0,0,2,BHK,1066.350711,1,1,22.288976,73.128222,Vadodara,22.5
Dealer,1,1,1,BHK,600.035823,0,1,19.35269,72.864824,Maharashtra,33.5
Dealer,1,1,2,BHK,667.7713339,0,1,12.957468,77.516563,Bangalore,40.3
Dealer,1,1,2,BHK,1273.5712210000002,0,1,30.662283,76.822397,Chandigarh,43.9
Owner,0,0,1,BHK,635.0757206000001,1,1,22.72056,75.84722,Indore,13.0
Owner,0,0,2,BHK,1300.191205,1,1,22.093587,82.118812,Bilaspur,34.0
Dealer,0,0,2,BHK,899.7429306,1,1,28.604098,77.391254,Noida,21.0
Dealer,0,0,2,BHK,1000.0,1,1,26.857412,75.74322099999999,Jaipur,14.0
Dealer,0,0,3,BHK,1305.142261,1,1,22.54111,88.33778000000001,Kolkata,50.0
Owner,0,0,2,BHK,1365.187713,1,1,12.840956,77.659441,Bangalore,84.0
Owner,0,0,2,BHK,1275.079692,1,1,-37.7130075,144.9578428,Bangalore,68.0
Builder,1,1,2,BHK,702.459216,0,0,27.16726,75.70950500000001,Lalitpur,57.7
Owner,1,1,4,BHK,2375.296912,0,1,28.506454,77.40956800000001,Noida,120.0
Owner,0,1,2,BHK,814.995925,1,1,18.53,73.84,Pune,50.0
Dealer,1,0,3,BHK,1590.744758,0,1,17.741878,83.308875,Visakhapatnam,110.0
Dealer,0,0,2,BHK,775.1091703,1,1,13.09,80.27,Chennai,35.5
Owner,0,0,2,BHK,1010.10101,1,1,22.800527,86.25166,Jamshedpur,55.0
Dealer,0,1,3,BHK,1000.0,1,1,28.40473,77.367514,Faridabad,39.5
Owner,0,0,2,BHK,909.9181074,1,1,26.486091,80.288646,Kanpur,60.0
Dealer,0,0,1,BHK,1321.212121,1,1,19.12775,72.827595,Lalitpur,21.8
Dealer,0,0,1,BHK,650.0541712,1,1,19.259521,72.883037,Mumbai,48.0
Owner,0,0,2,BHK,1225.323349,1,1,28.211607,76.787033,Dharuhera,36.0
Owner,0,1,1,BHK,720.2016565,1,1,21.13186,73.11225300000001,Surat,20.0
Owner,0,0,3,BHK,2250.647668,1,1,28.153836,77.31698399999999,Faridabad,69.5
Owner,0,0,3,BHK,1520.0,1,1,12.886702,77.76567299999999,Bangalore,76.0
Dealer,0,0,1,BHK,630.0029647000001,1,1,19.126499,72.99956,Maharashtra,85.0
Owner,0,0,2,BHK,1315.047905,1,1,28.5041,77.381557,Noida,70.0
Owner,0,0,2,BHK,1045.150502,1,1,28.506454,77.40956800000001,Noida,50.0
Dealer,0,0,3,BHK,2520.045819,1,1,34.646268,135.488911,Bangalore,110.0
Owner,0,0,2,BHK,700.152207,1,1,22.337395,73.225215,Vadodara,23.0
Dealer,0,0,1,BHK,440.2920962,1,0,19.2167,73.0833,Mumbai,41.0
Dealer,0,1,3,BHK,1654.385965,1,1,28.576117,77.382136,Noida,94.3
Owner,0,1,2,BHK,1175.088132,1,1,28.5035,77.426447,Noida,50.0
Owner,0,1,2,BHK,1267.248662,1,1,28.686091,77.334644,Ghaziabad,45.0
Dealer,0,1,3,BHK,1292.944219,1,1,28.44414,77.465898,Noida,35.0
Dealer,1,1,2,BHK,1229.230769,0,1,13.0519,77.5416,Bangalore,79.9
Owner,1,1,2,BHK,1179.941003,0,1,28.567633,77.383124,Noida,48.0
Dealer,1,1,3,BHK,850.0,0,0,13.23,77.7,Bangalore,51.0
Dealer,1,1,1,BHK,736.6235853,0,1,19.221571,73.042474,Mumbai,110.0
Dealer,0,0,2,BHK,995.2949692,1,1,19.256471,72.868815,Mumbai,110.0
Dealer,0,1,3,BHK,1075.0,1,1,27.216013,77.950834,Agra,21.5
Dealer,0,0,3,BHK,1330.944459,1,1,19.1347,72.8553,Mumbai,260.0
Dealer,0,0,2,BHK,1300.029214,1,1,28.40473,77.367514,Faridabad,44.5
Dealer,0,1,3,BHK,1637.142857,1,1,21.17,72.83,Surat,57.3
Dealer,0,1,2,BHK,954.5354226,1,1,12.961,80.2409,Chennai,86.5
Owner,0,1,3,BHK,1739.73556,1,1,28.536585,77.383669,Noida,75.0
Dealer,1,1,1,BHK,396.0194963,0,1,19.1955,72.8728,Maharashtra,78.0
Dealer,0,0,1,BHK,660.0277906,1,1,25.7465,86.1027,Mumbai,57.0
Dealer,0,1,3,BHK,1645.021645,1,1,13.04034,77.591347,Bangalore,190.0
Dealer,0,0,1,BHK,610.0057316000001,1,1,19.1955,72.8728,Maharashtra,74.5
Owner,0,0,2,BHK,1250.0,1,1,28.588742,77.32101,Noida,32.0
Owner,0,0,2,BHK,775.4551585,1,1,22.6581,88.3852,Kolkata,34.5
Dealer,1,1,3,BHK,845.1519537,0,1,28.406388,77.342588,Faridabad,29.2
Owner,0,0,2,BHK,950.3239741,1,1,26.91667,75.86667,Jaipur,22.0
Owner,0,0,4,BHK,3380.009657,1,1,12.9143,77.6764,Bangalore,350.0
Dealer,1,0,2,BHK,879.4117646999999,0,1,22.54111,88.33778000000001,Kolkata,29.9
Dealer,1,1,2,BHK,1013.024602,0,1,19.283359,72.864964,Maharashtra,98.0
Dealer,0,0,3,BHK,1695.337821,1,1,28.506454,77.40956800000001,Noida,68.0
Dealer,0,1,3,BHK,1147.206133,1,1,19.1615,72.8731,Lalitpur,410.0
Dealer,0,0,3,BHK,1150.019897,1,1,27.073397,75.594316,Jaipur,28.9
Owner,1,1,3,BHK,1614.086574,0,1,12.8706,77.6279,Bangalore,110.0
Dealer,0,0,2,BHK,852.0037867000001,1,1,22.498882,88.31755600000001,Kolkata,27.0
Dealer,0,0,4,BHK,1410.640258,1,1,24.69028,78.41889,Lalitpur,490.0
Owner,0,0,2,BHK,1100.110011,1,1,30.33,78.06,Dehradun,70.0
Dealer,0,0,3,BHK,2139.9972390000003,1,1,19.159184,72.99378399999999,Lalitpur,310.0
Dealer,0,0,3,BHK,1845.01845,1,1,28.874383,77.113251,Sonipat,55.0
Owner,0,0,2,BHK,1135.235732,1,1,28.634537,77.471342,Ghaziabad,36.6
Dealer,0,1,3,BHK,3052.631579,1,1,26.16667,75.78333,Jaipur,290.0
Dealer,0,0,3,BHK,1250.0,1,1,26.109987,91.748271,Guwahati,40.0
Dealer,1,1,2,BHK,1350.018173,0,1,24.69028,78.41889,Lalitpur,260.0
Dealer,0,0,2,BHK,1050.0,1,1,18.5956,73.7981,Pune,73.5
Dealer,0,0,2,BHK,1116.990006,1,1,12.995285,77.766797,Bangalore,57.0
Owner,0,0,2,BHK,1115.1079140000002,1,1,9.97833,76.28361,Ernakulam,62.0
Dealer,1,1,1,BHK,685.0690088,0,1,19.2836,72.8675,Lalitpur,54.6
Dealer,0,0,3,BHK,1951.337027,1,1,30.30563,77.995446,Dehradun,81.0
Owner,0,0,1,BHK,554.8549811,1,1,28.21,76.87,Bhiwadi,22.0
Dealer,1,0,4,BHK,2900.763359,0,1,28.390964,77.33422900000001,Bahadurgarh,95.0
Owner,0,0,3,BHK,1750.0,1,1,12.840956,77.659441,Bangalore,84.0
Dealer,0,0,3,BHK,1600.0,1,1,20.098413,79.10786,Bangalore,94.0
Dealer,0,0,2,BHK,1137.656428,1,1,19.027644,73.061159,Lalitpur,120.0
Dealer,0,0,3,BHK,1209.031318,1,1,13.0318,77.6583,Bangalore,49.8
Dealer,1,1,3,BHK,901.0919114,0,0,19.249861,72.96386600000001,Maharashtra,170.0
Dealer,0,0,2,BHK,1100.038825,1,1,18.49667,73.94167,Pune,85.0
Owner,0,1,2,BHK,1120.1236,1,1,13.11389,77.59833,Bangalore,58.0
Owner,0,0,2,BHK,1045.068583,1,1,13.079235,77.517166,Bangalore,32.0
Dealer,0,1,3,BHK,1291.382954,1,1,18.973908,73.02510600000001,Maharashtra,110.0
Dealer,0,1,2,BHK,1155.747837,1,1,30.662283,76.822397,Chandigarh,37.4
Dealer,1,0,2,BHK,935.0,0,1,28.648586,77.302071,Durgapur,18.7
Dealer,0,0,4,BHK,3039.027511,1,0,28.388225,76.946376,Gurgaon,190.0
Owner,0,0,1,BHK,560.0672081,1,1,17.58333,75.98333000000001,Solapur,20.0
Dealer,0,1,4,BHK,2040.066914,1,1,19.18,72.96333,Mumbai,500.0
Owner,0,0,2,BHK,953.0069011,1,1,21.102912,79.094601,Nagpur,29.0
Dealer,0,1,1,BHK,649.2374727999999,1,1,30.662283,76.822397,Chandigarh,14.9
Dealer,0,0,3,BHK,1350.21097,1,1,24.69028,78.41889,Lalitpur,48.0
Dealer,0,1,3,BHK,1935.341984,1,1,13.11389,77.59833,Bangalore,88.0
Dealer,1,1,1,BHK,725.6016447000001,0,1,19.05871,72.89969,Lalitpur,120.0
Dealer,0,0,2,BHK,950.0577738,1,1,24.69028,78.41889,Lalitpur,74.0
Owner,0,0,3,BHK,1745.200698,1,1,12.90489,77.519299,Bangalore,120.0
Dealer,0,0,2,BHK,829.8755187,1,1,28.494868,77.410298,Noida,32.0
Owner,0,0,3,BHK,1565.020975,1,1,12.96991,77.59796,Bangalore,97.0
Owner,0,0,3,BHK,1344.086022,1,1,28.587711,77.403123,Noida,65.0
Dealer,1,0,1,BHK,448.4792055,0,0,18.573994,73.753171,Pune,28.9
Dealer,1,1,4,BHK,1408.0332,0,1,19.18,72.96333,Lalitpur,190.0
Owner,0,0,2,BHK,1096.9286,1,1,18.452663,73.93104,Pune,55.0
Dealer,0,0,2,BHK,849.7167611,1,1,13.04394,80.17251,Chennai,51.0
Dealer,0,0,2,BHK,1259.74805,1,1,23.1505,72.6399,Gandhinagar,42.0
Dealer,0,0,3,BHK,1850.294365,1,1,30.6665,76.8625,Panchkula,110.0
Owner,0,0,1,BHK,700.0259269,1,1,24.395822,78.989627,Surat,27.0
Dealer,1,1,2,BHK,818.0216461,0,1,18.96667,72.83333,Mumbai,130.0
Dealer,0,0,2,BHK,809.5854922,1,1,19.255098,72.9815265,Lalitpur,100.0
Dealer,0,1,3,BHK,952.09759,1,0,19.239813,72.962722,Mumbai,160.0
Owner,0,0,3,BHK,1924.927815,1,1,23.35556,85.33471999999999,Ranchi,80.0
Owner,0,0,3,BHK,1600.224593,1,1,13.064,77.58,Bangalore,85.5
Owner,0,0,2,BHK,1350.21097,1,1,20.604366,72.92754000000001,Valsad,16.0
Owner,1,1,3,BHK,1625.256865,0,1,28.429614,77.481711,Noida,87.0
Dealer,0,0,3,BHK,1890.39932,1,1,28.479440000000004,76.971432,Gurgaon,89.0
Owner,0,1,2,BHK,1157.201353,1,1,12.990758,77.656104,Bangalore,65.0
Dealer,0,1,3,BHK,1700.013077,1,1,18.097689000000003,74.735239,Pune,130.0
Dealer,0,0,2,BHK,865.0634603,1,1,18.595456,73.946088,Pune,25.9
Dealer,0,0,2,BHK,1221.122112,1,1,24.69028,78.41889,Lalitpur,74.0
Dealer,1,1,3,BHK,1486.486486,0,1,18.5438,73.9438,Pune,110.0
Owner,0,0,3,BHK,1365.019011,1,1,28.6667,77.4333,Ghaziabad,35.9
Dealer,0,1,1,BHK,718.9468947,1,0,24.69028,78.41889,Lalitpur,63.9
Owner,0,0,2,BHK,999.000999,1,1,26.807408,75.83865899999999,Jaipur,50.0
Owner,0,1,2,BHK,1095.238095,1,1,12.995285,77.766797,Bangalore,46.0
Owner,0,1,3,BHK,1666.666667,1,1,21.0,77.0,Noida,100.0
Owner,0,0,3,BHK,1460.248783,1,1,13.219742000000002,76.698537,Bangalore,81.0
Dealer,0,0,2,BHK,1003.11311,1,1,18.615805,73.775025,Pune,58.0
Owner,0,0,2,BHK,832.1445554,1,1,13.09,80.27,Chennai,35.0
Dealer,1,1,4,BHK,3024.955886,0,1,19.221571,73.042474,Mumbai,600.0
Dealer,1,1,2,BHK,769.0515031,0,1,18.96667,72.83333,Mumbai,99.0
Owner,0,0,3,BHK,1913.121765,1,1,12.924893,77.700727,Bangalore,170.0
Dealer,1,1,2,BHK,930.0147197,0,1,19.2836,72.8675,Maharashtra,69.5
Dealer,1,1,2,BHK,1096.394408,0,1,27.04965,80.851214,Lucknow,29.8
Dealer,0,1,3,BHK,1728.081321,1,1,19.05871,72.89969,Maharashtra,340.0
Dealer,0,0,2,BHK,1290.322581,1,1,30.662283,76.822397,Chandigarh,34.0
Owner,0,0,1,BHK,360.05760919999994,1,1,22.675548000000003,88.352674,Kolkata,15.0
Dealer,1,1,2,BHK,1106.006466,0,1,18.96667,72.83333,Mumbai,130.0
Dealer,0,1,3,BHK,1851.192595,1,1,30.662283,76.822397,Chandigarh,52.0
Owner,0,0,2,BHK,965.3605906,1,1,28.2102,76.8606,Bhiwadi,17.0
Owner,0,0,2,BHK,750.1119570000001,1,1,22.507959,88.353262,Kolkata,33.5
Owner,0,0,2,BHK,925.0693802,1,1,28.63676,77.36315,Ghaziabad,40.0
Owner,0,0,2,BHK,1240.03543,1,1,28.506454,77.40956800000001,Noida,70.0
Dealer,1,1,3,BHK,1694.72376,0,1,19.235,72.8598,Lalitpur,300.0
Dealer,0,0,1,BHK,620.0177147999999,1,1,18.663883,73.767663,Maharashtra,49.0
Owner,0,0,2,BHK,980.0,1,1,26.89364,75.775453,Jaipur,24.5
Dealer,0,0,3,BHK,1665.329053,1,1,28.577673,77.389781,Noida,83.0
Dealer,0,0,2,BHK,960.1335838,1,1,28.9196,76.8972,Ghaziabad,46.0
Dealer,0,0,3,BHK,1503.358356,1,1,13.101004,77.57871,Bangalore,76.1
Dealer,1,1,3,BHK,833.25618,0,0,19.1759,72.9522,Maharashtra,180.0
Dealer,1,1,3,BHK,2465.656921,0,1,18.58584,73.471734,Maharashtra,420.0
Dealer,0,1,2,BHK,1075.268817,1,1,25.427367,81.945121,Allahabad,29.0
Dealer,1,0,2,BHK,1000.0,0,1,17.7,83.25,Visakhapatnam,21.0
Dealer,0,0,4,BHK,3900.236067,1,1,13.081616,77.620233,Bangalore,380.0
Owner,0,0,3,BHK,1600.0,1,1,22.802995000000003,86.167625,Jamshedpur,60.0
Owner,0,1,2,BHK,925.008259,1,1,28.579004,77.431173,Noida,28.0
Dealer,1,1,2,BHK,1086.059066,0,1,29.914435,78.055308,Haridwar,34.2
Dealer,0,1,4,BHK,1914.893617,1,0,12.924893,77.700727,Bangalore,180.0
Owner,0,0,2,BHK,1050.052503,1,1,12.852171,80.216826,Chennai,60.0
Owner,0,0,3,BHK,1149.831948,1,1,26.91667,75.86667,Jaipur,65.0
Dealer,0,0,4,BHK,2857.142857,1,0,28.440728000000004,77.114195,Gurgaon,350.0
Dealer,0,1,3,BHK,1852.54491,1,1,30.662283,76.822397,Chandigarh,49.5
Owner,0,0,1,BHK,600.0857265,1,1,22.67,88.35,Kolkata,14.0
Builder,1,1,3,BHK,1500.197394,0,0,26.91667,75.86667,Jaipur,38.0
Owner,0,0,3,BHK,1960.01568,1,1,12.9576,77.6562,Bangalore,250.0
Owner,0,0,1,BHK,588.0532343,1,1,18.538708,73.820859,Ratnagiri,19.0
Owner,0,0,2,BHK,750.0,1,1,12.7768,77.76886999999999,Bangalore,23.4
Owner,0,0,2,BHK,1100.110011,1,1,22.271214,73.188827,Vadodara,30.0
Dealer,1,0,4,BHK,2710.0271,0,0,28.50437,76.996356,Gurgaon,270.0
Dealer,1,0,1,BHK,650.0221597999999,0,1,19.161955,72.839616,Maharashtra,88.0
Dealer,0,0,3,BHK,1618.929016,1,1,12.96991,77.59796,Bangalore,260.0
Dealer,1,0,3,BHK,1690.0,0,1,30.33503,78.05482099999999,Dehradun,67.6
Dealer,0,1,3,BHK,1054.852321,1,0,19.1759,72.9522,Maharashtra,290.0
Owner,0,0,3,BHK,1765.316719,1,1,9.416791,76.575686,Pathanamthitta,68.0
Dealer,0,0,5,BHK,2750.008088,1,1,18.981738,72.829678,Maharashtra,1700.0
Dealer,1,1,3,BHK,919.9632015,0,1,18.673472,73.714564,Pune,60.0
Dealer,0,0,4,BHK,3301.237964,1,1,12.9958935,77.761394,Bangalore,240.0
Dealer,0,0,4,BHK,6820.8284810000005,1,1,12.925,77.595,Bangalore,820.0
Dealer,0,1,3,BHK,1870.07874,1,1,19.128324,72.825408,Mumbai,380.0
Dealer,0,0,3,BHK,1433.038041,1,1,12.261327,76.644706,Mysore,55.0
Dealer,1,1,1,BHK,386.2768422,0,0,24.69028,78.41889,Lalitpur,61.7
Dealer,0,1,3,BHK,1832.760596,1,1,18.097689000000003,74.735239,Pune,160.0
Owner,0,0,3,BHK,1586.042823,1,1,11.86889,75.35556,Kannur,60.0
Owner,0,0,2,BHK,1271.070615,1,1,21.142359,72.862596,Surat,27.9
Owner,0,0,3,BHK,1448.064606,1,1,30.682453,76.75695999999999,Mohali,52.0
Dealer,0,0,3,BHK,2350.176263,1,1,13.04034,77.591347,Bangalore,200.0
Dealer,0,0,2,BHK,1233.585356,1,1,28.2102,76.8606,Bhiwadi,31.0
Dealer,1,1,1,BHK,413.0262113,0,1,24.6902,78.416,Lalitpur,26.0
Dealer,0,1,1,BHK,451.0571652,1,0,18.5853,73.7413,Pune,28.8
Owner,0,0,2,BHK,999.1311902999998,1,1,21.31694,72.87778,Surat,11.5
Owner,0,0,2,BHK,1000.0,1,1,21.201983,81.374348,Bhilai,20.0
Owner,0,0,3,BHK,1756.2533260000002,1,1,12.896796,77.5724,Bangalore,99.0
Owner,0,0,2,BHK,930.0883583999998,1,1,19.116670000000003,73.73333000000001,Pune,60.0
Dealer,1,1,1,BHK,634.8914244,0,1,18.651598,73.735448,Pune,34.5
Owner,0,0,3,BHK,1390.076989,1,1,12.97045,77.712284,Bangalore,65.0
Owner,0,0,3,BHK,1200.192031,1,1,23.185756,77.498465,Bhopal,25.0
Dealer,1,0,2,BHK,651.1829824,0,1,19.239813,72.962722,Mumbai,120.0
Owner,0,0,2,BHK,1000.0,1,1,21.15389,79.08306,Nagpur,32.0
Owner,0,0,2,BHK,851.1673152000001,1,1,12.87028,74.88056,Mangalore,35.0
Dealer,0,1,2,BHK,959.0486238,1,1,24.69028,78.41889,Lalitpur,200.0
Owner,0,0,2,BHK,1149.865849,1,1,28.21,76.87,Bhiwadi,30.0
Dealer,0,0,2,BHK,925.008259,1,1,19.18,72.96333,Mumbai,140.0
Dealer,0,1,4,BHK,3430.0156460000003,1,1,19.255098,72.9815265,Mumbai,570.0
Dealer,0,0,1,BHK,650.0,1,1,23.234655,72.651815,Lalitpur,39.0
Dealer,0,1,2,BHK,1180.106772,1,1,19.049989,73.077321,Maharashtra,84.0
Owner,0,0,2,BHK,1200.192031,1,1,22.318485,73.162544,Vadodara,25.0
Dealer,0,0,5,BHK,4000.0,1,1,19.139348,72.820458,Maharashtra,1000.0
Dealer,0,0,3,BHK,1612.903226,1,1,35.0,136.0,Bangalore,120.0
Dealer,1,0,1,BHK,443.1103488,0,0,26.137220000000003,91.62778,Guwahati,15.5
Dealer,0,0,1,BHK,580.00435,1,1,18.96667,72.83333,Mumbai,80.0
